red,blue,actual,ai,ai_err,bookies,bookies_err
Nam Phan,Jimy Hettes,0,0.385667085647583,0.385667085647583,0.6226415094339622,0.6226415094339622
Renee Forte,Francisco Trevino,0,0.385667085647583,0.385667085647583,0.6078431372549019,0.6078431372549019
Will Campuzano,Chris Cariaso,0,1.9546331486708368e-07,1.9546331486708368e-07,0.5,0.5
Will Campuzano,Justin Scoggins,0,0.1173110380768776,0.1173110380768776,0.15384615384615385,0.15384615384615385
Will Campuzano,Nick Pace,0,0.00022074773733038455,0.00022074773733038455,0.5454545454545454,0.5454545454545454
Will Campuzano,Sergio Pettis,0,5.513256837730296e-05,5.513256837730296e-05,0.21978021978021975,0.21978021978021975
Bubba McDaniel,Sean Strickland,0,0.385667085647583,0.385667085647583,0.4081632653061225,0.4081632653061225
Daniel Pineda,Rob Whiteford,0,0.2635752558708191,0.2635752558708191,0.6774193548387096,0.6774193548387096
Justin Lawrence,Daniel Pineda,0,0.999948263168335,0.999948263168335,0.5,0.5
Mackens Semerzier,Daniel Pineda,0,0.8077691197395325,0.8077691197395325,0.5918367346938775,0.5918367346938775
Cyrille Diabate,Anthony Perosh,0,0.6348885893821716,0.6348885893821716,0.7802197802197803,0.7802197802197803
Cyrille Diabate,Ilir Latifi,0,0.576910674571991,0.576910674571991,0.4444444444444444,0.4444444444444444
Luiz Cane,Cyrille Diabate,0,0.7375723123550415,0.7375723123550415,0.7560975609756098,0.7560975609756098
Omari Akhmedov,Mats Nilsson,1,0.385667085647583,0.614332914352417,0.6666666666666665,0.3333333333333335
Kyoji Horiguchi,Louis Gaudinot,1,0.9995868802070618,0.0004131197929382324,0.84,0.16000000000000003
Louis Gaudinot,Johnny Bedford,0,1.6991081110973028e-06,1.6991081110973028e-06,0.3278688524590164,0.3278688524590164
Diego Sanchez,John Hathaway,0,3.258795402416581e-07,3.258795402416581e-07,0.6825396825396826,0.6825396825396826
John Hathaway,Mike Pyle,0,0.9999988079071045,0.9999988079071045,0.826086956521739,0.826086956521739
Ivan Menjivar,Mike Easton,0,6.94315240252763e-05,6.94315240252763e-05,0.5348837209302325,0.5348837209302325
Ivan Menjivar,Wilson Reis,0,0.0006541365291923285,0.0006541365291923285,0.5555555555555556,0.5555555555555556
Cole Miller,Nam Phan,0,0.1592782884836197,0.1592782884836197,0.5833333333333334,0.5833333333333334
Leonard Garcia,Nam Phan,0,0.016229137778282166,0.016229137778282166,0.31746031746031744,0.31746031746031744
Nam Phan,Jimy Hettes,0,0.4045306444168091,0.4045306444168091,0.6226415094339622,0.6226415094339622
Nam Phan,Leonard Garcia,0,0.9502246379852295,0.9502246379852295,0.37735849056603776,0.37735849056603776
Nam Phan,Vaughan Lee,0,0.8974758386611938,0.8974758386611938,0.6153846153846154,0.6153846153846154
Rafaello Oliveira,Erik Koch,0,0.385667085647583,0.385667085647583,0.19120458891013384,0.19120458891013384
Cristiano Marcello,Joe Proctor,0,2.0486165652755517e-08,2.0486165652755517e-08,0.30303030303030304,0.30303030303030304
Cristiano Marcello,Kazuki Tokudome,0,6.887520612508524e-06,6.887520612508524e-06,0.4878048780487805,0.4878048780487805
Cristiano Marcello,Sam Sicilia,0,7.161225767049473e-06,7.161225767049473e-06,0.36101083032490977,0.36101083032490977
Chris Camozzi,Tom Watson,1,0.999995231628418,4.76837158203125e-06,0.5744680851063829,0.4255319148936171
Rafael Natal,Tom Watson,1,1.0,0.0,0.5744680851063829,0.4255319148936171
Tom Watson,Brad Tavares,0,0.2921035587787628,0.2921035587787628,0.4,0.4
Derrick Lewis,Gabriel Gonzaga,1,0.385667085647583,0.614332914352417,0.6,0.4
Walel Watson,Yves Jabouin,0,0.1313614696264267,0.1313614696264267,0.4081632653061225,0.4081632653061225
Yves Jabouin,Pablo Garza,0,0.9302024841308594,0.9302024841308594,0.6153846153846154,0.6153846153846154
Joe Proctor,Justin Edwards,1,0.788037896156311,0.21196210384368896,0.6774193548387096,0.32258064516129037
Josh Neer,Justin Edwards,0,0.3429565727710724,0.3429565727710724,0.7368421052631579,0.7368421052631579
Justin Edwards,Brandon Thatch,0,0.002346001099795103,0.002346001099795103,0.28735632183908044,0.28735632183908044
David Michaud,Garett Whiteley,1,0.385667085647583,0.614332914352417,0.696969696969697,0.303030303030303
Pascal Krauss,Hyun Gyu Lim,0,0.385667085647583,0.385667085647583,0.7183098591549296,0.7183098591549296
Chris Leben,Andrew Craig,0,0.9994397759437561,0.9994397759437561,0.4166666666666667,0.4166666666666667
Chris Leben,Brian Stann,0,0.988178551197052,0.988178551197052,0.5951417004048583,0.5951417004048583
Chris Leben,Mark Munoz,0,0.8826650977134705,0.8826650977134705,0.3278688524590164,0.3278688524590164
Chris Leben,Uriah Hall,0,0.9999023675918579,0.9999023675918579,0.2531645569620253,0.2531645569620253
Wanderlei Silva,Chris Leben,0,3.5381717111704347e-07,3.5381717111704347e-07,0.6666666666666665,0.6666666666666665
Caol Uno,Gleison Tibau,0,0.0007610321044921875,0.0007610321044921875,0.2702702702702703,0.2702702702702703
Desmond Green,Gleison Tibau,1,0.4003552496433258,0.5996447503566742,0.923076923076923,0.07692307692307698
Gleison Tibau,Khabib Nurmagomedov,0,0.03041398525238037,0.03041398525238037,0.6047430830039525,0.6047430830039525
Gleison Tibau,Michael Johnson,0,0.9999987483024597,0.9999987483024597,0.5918367346938775,0.5918367346938775
Islam Makhachev,Gleison Tibau,1,0.01664656400680542,0.9833534359931946,0.7435897435897436,0.2564102564102564
Jamie Varner,Gleison Tibau,0,0.0015578269958496094,0.0015578269958496094,0.5121951219512195,0.5121951219512195
Kurt Pellegrino,Gleison Tibau,0,0.001039057970046997,0.001039057970046997,0.4444444444444444,0.4444444444444444
Tony Ferguson,Gleison Tibau,1,0.6558640003204346,0.34413599967956543,0.7058823529411765,0.2941176470588235
Joe Stevenson,Mac Danzig,0,0.385667085647583,0.385667085647583,0.7058823529411765,0.7058823529411765
Cody McKenzie,Yves Edwards,0,0.23739506304264069,0.23739506304264069,0.28169014084507044,0.28169014084507044
Leonard Garcia,Cody McKenzie,0,0.9905731081962585,0.9905731081962585,0.6721311475409836,0.6721311475409836
Darren Uyenoyama,Alptekin Ozkilic,0,0.4958724081516266,0.4958724081516266,0.3225806451612903,0.3225806451612903
Norifumi Yamamoto,Darren Uyenoyama,0,0.959611177444458,0.959611177444458,0.7959183673469387,0.7959183673469387
Anthony Perosh,Ryan Jimmo,0,0.8300213813781738,0.8300213813781738,0.3225806451612903,0.3225806451612903
Cyrille Diabate,Anthony Perosh,0,0.9985882639884949,0.9985882639884949,0.7802197802197803,0.7802197802197803
Vinny Magalhaes,Anthony Perosh,0,0.00371747137978673,0.00371747137978673,0.8333333333333335,0.8333333333333335
Pat Barry,Lavar Johnson,0,3.3464220905443653e-05,3.3464220905443653e-05,0.6,0.6
Pat Barry,Shawn Jordan,0,0.00024021099670790136,0.00024021099670790136,0.4878048780487805,0.4878048780487805
Pat Barry,Soa Palelei,0,0.0002587799681350589,0.0002587799681350589,0.6296296296296297,0.6296296296296297
Pat Barry,Stefan Struve,0,8.686330232876571e-08,8.686330232876571e-08,0.6226415094339622,0.6226415094339622
Julie Kedzie,Bethe Correia,0,0.8237857818603516,0.8237857818603516,0.6296296296296297,0.6296296296296297
Julie Kedzie,Germaine de Randamie,0,1.4970193262797693e-07,1.4970193262797693e-07,0.3703703703703704,0.3703703703703704
Gray Maynard,Nate Diaz,0,0.0017298177117481828,0.0017298177117481828,0.5454545454545454,0.5454545454545454
Gray Maynard,TJ Grant,0,0.41254112124443054,0.41254112124443054,0.5744680851063829,0.5744680851063829
Kenny Florian,Gray Maynard,0,0.8794832229614258,0.8794832229614258,0.5833333333333334,0.5833333333333334
BJ Penn,Rory MacDonald,0,1.639801666897256e-06,1.639801666897256e-06,0.26666666666666666,0.26666666666666666
Nate Diaz,Rory MacDonald,0,0.018305866047739983,0.018305866047739983,0.4405286343612335,0.4405286343612335
Robbie Lawler,Rory MacDonald,1,0.00043994735460728407,0.9995600526453927,0.4081632653061225,0.5918367346938775
Rory MacDonald,Robbie Lawler,0,0.9999973773956299,0.9999973773956299,0.8039215686274509,0.8039215686274509
Erick Silva,Josh Koscheck,1,0.5587620139122009,0.4412379860877991,0.8214285714285714,0.1785714285714286
Jake Ellenberger,Josh Koscheck,1,0.5789302587509155,0.4210697412490845,0.5833333333333334,0.41666666666666663
Josh Koscheck,Johny Hendricks,0,0.08705344796180725,0.08705344796180725,0.4484304932735427,0.4484304932735427
Josh Koscheck,Robbie Lawler,0,0.852039635181427,0.852039635181427,0.7560975609756098,0.7560975609756098
Josh Koscheck,Tyron Woodley,0,0.01940000243484974,0.01940000243484974,0.5,0.5
Brian Ebersole,James Head,0,0.9998856782913208,0.9998856782913208,0.7647058823529411,0.7647058823529411
Brian Ebersole,Rick Story,0,0.4182586967945099,0.4182586967945099,0.3448275862068966,0.3448275862068966
Claude Patrick,Brian Ebersole,0,0.5996770858764648,0.5996770858764648,0.5238095238095238,0.5238095238095238
John Howard,Brian Ebersole,0,0.8436254262924194,0.8436254262924194,0.7058823529411765,0.7058823529411765
Alex Caceres,Edwin Figueroa,0,0.385667085647583,0.385667085647583,0.4651162790697674,0.4651162790697674
Igor Pokrajac,Vinny Magalhaes,0,5.066252015240025e-06,5.066252015240025e-06,0.6078431372549019,0.6078431372549019
James Irvin,Igor Pokrajac,0,0.9985312223434448,0.9985312223434448,0.6153846153846154,0.6153846153846154
Krzysztof Soszynski,Igor Pokrajac,0,1.0,1.0,0.7183098591549296,0.7183098591549296
Thiago Perpetuo,Omari Akhmedov,0,0.385667085647583,0.385667085647583,0.4166666666666667,0.4166666666666667
Alessio Sakara,Chris Weidman,0,3.902187302173843e-07,3.902187302173843e-07,0.3448275862068966,0.3448275862068966
Alessio Sakara,Nico Musoke,0,0.0021344644483178854,0.0021344644483178854,0.6363636363636364,0.6363636363636364
Rosi Sexton,Jessica Andrade,0,0.385667085647583,0.385667085647583,0.4761904761904761,0.4761904761904761
Keith Jardine,Matt Hamill,0,0.9999414682388306,0.9999414682388306,0.4166666666666667,0.4166666666666667
Tito Ortiz,Matt Hamill,0,0.36722704768180847,0.36722704768180847,0.3802281368821293,0.3802281368821293
Joey Beltran,Lavar Johnson,0,0.0005163650494068861,0.0005163650494068861,0.6296296296296297,0.6296296296296297
Joey Beltran,Stipe Miocic,0,0.011001739650964737,0.011001739650964737,0.28169014084507044,0.28169014084507044
Simeon Thoresen,David Mitchell,0,0.385667085647583,0.385667085647583,0.696969696969697,0.696969696969697
Iliarde Santos,Chris Cariaso,0,0.385667085647583,0.385667085647583,0.7752808988764045,0.7752808988764045
Costas Philippou,Francis Carmont,0,1.1344647646183148e-05,1.1344647646183148e-05,0.5918367346938775,0.5918367346938775
Costas Philippou,Nick Catone,0,0.001356732565909624,0.001356732565909624,0.3636363636363637,0.3636363636363637
Court McGee,Costas Philippou,0,0.9999978542327881,0.9999978542327881,0.5555555555555556,0.5555555555555556
Gegard Mousasi,Costas Philippou,1,0.9992663264274597,0.0007336735725402832,0.8888888888888888,0.11111111111111116
Jared Hamman,Costas Philippou,0,0.9996733665466309,0.9996733665466309,0.6376811594202898,0.6376811594202898
Tim Boetsch,Costas Philippou,0,0.9972164630889893,0.9972164630889893,0.5918367346938775,0.5918367346938775
Chris Clements,Stephen Thompson,0,0.9754745364189148,0.9754745364189148,0.20833333333333334,0.20833333333333334
Keith Wisniewski,Chris Clements,0,0.5604228377342224,0.5604228377342224,0.425531914893617,0.425531914893617
Nordine Taleb,Chris Clements,1,0.9994860887527466,0.000513911247253418,0.6774193548387096,0.32258064516129037
Vik Grujic,Chris Clements,0,0.253092497587204,0.253092497587204,0.5121951219512195,0.5121951219512195
Chico Camus,Dustin Kimura,0,0.9759608507156372,0.9759608507156372,0.5744680851063829,0.5744680851063829
Henry Cejudo,Dustin Kimura,1,0.9987047910690308,0.0012952089309692383,0.6923076923076923,0.3076923076923077
Marcos Vinicius,Ali Bagautinov,0,0.385667085647583,0.385667085647583,0.24096385542168675,0.24096385542168675
Keith Wisniewski,Chris Clements,0,0.007180610205978155,0.007180610205978155,0.425531914893617,0.425531914893617
Keith Wisniewski,Ivan Jorge,0,9.725134759719367e-07,9.725134759719367e-07,0.28169014084507044,0.28169014084507044
Pascal Krauss,Hyun Gyu Lim,0,0.385667085647583,0.385667085647583,0.7183098591549296,0.7183098591549296
CB Dollaway,Jared Hamman,0,0.999642014503479,0.999642014503479,0.7058823529411765,0.7058823529411765
Jared Hamman,Costas Philippou,0,0.5154955983161926,0.5154955983161926,0.6376811594202898,0.6376811594202898
Jared Hamman,Kyle Kingsbury,0,0.6816396117210388,0.6816396117210388,0.6491228070175439,0.6491228070175439
Jared Hamman,Magnus Cedenblad,0,0.5605394244194031,0.5605394244194031,0.4545454545454545,0.4545454545454545
Jared Hamman,Michael Kuiper,0,0.9994702935218811,0.9994702935218811,0.4081632653061225,0.4081632653061225
Rodney Wallace,Jared Hamman,0,0.02724713459610939,0.02724713459610939,0.6153846153846154,0.6153846153846154
Carlos Condit,Martin Kampmann,0,0.999774158000946,0.999774158000946,0.7368421052631579,0.7368421052631579
Jake Ellenberger,Martin Kampmann,0,0.9957093000411987,0.9957093000411987,0.6402877697841727,0.6402877697841727
Paulo Thiago,Martin Kampmann,0,0.9935504198074341,0.9935504198074341,0.6855345911949685,0.6855345911949685
Rick Story,Martin Kampmann,0,0.9999997615814209,0.9999997615814209,0.5238095238095238,0.5238095238095238
Thiago Alves,Martin Kampmann,0,0.9994485974311829,0.9994485974311829,0.5918367346938775,0.5918367346938775
Seth Baczynski,Brian Melancon,0,0.385667085647583,0.385667085647583,0.7368421052631579,0.7368421052631579
Papy Abedi,James Head,0,0.385667085647583,0.385667085647583,0.6491228070175439,0.6491228070175439
Brian Ebersole,James Head,0,0.04595944285392761,0.04595944285392761,0.7647058823529411,0.7647058823529411
James Head,Jason High,0,0.11556879431009293,0.11556879431009293,0.5652173913043478,0.5652173913043478
Papy Abedi,James Head,0,0.8606095910072327,0.8606095910072327,0.6491228070175439,0.6491228070175439
Benny Alloway,Ryan LaFlare,0,0.385667085647583,0.385667085647583,0.29411764705882354,0.29411764705882354
Igor Pokrajac,Vinny Magalhaes,0,0.8781487345695496,0.8781487345695496,0.6078431372549019,0.6078431372549019
Vinny Magalhaes,Anthony Perosh,0,0.44915494322776794,0.44915494322776794,0.8333333333333335,0.8333333333333335
Ednaldo Oliveira,Francimar Barroso,0,0.385667085647583,0.385667085647583,0.5454545454545454,0.5454545454545454
Bristol Marunde,Clint Hester,0,0.385667085647583,0.385667085647583,0.43478260869565216,0.43478260869565216
DaMarques Johnson,John Maguire,0,0.385667085647583,0.385667085647583,0.3703703703703704,0.3703703703703704
Dustin Pague,Chico Camus,0,0.385667085647583,0.385667085647583,0.6078431372549019,0.6078431372549019
James Head,Jason High,0,0.385667085647583,0.385667085647583,0.5652173913043478,0.5652173913043478
Karlos Vemola,Francis Carmont,0,0.0009784940630197525,0.0009784940630197525,0.3448275862068966,0.3448275862068966
Mike Massenzio,Karlos Vemola,0,0.999848484992981,0.999848484992981,0.5652173913043478,0.5652173913043478
Seth Petruzelli,Karlos Vemola,0,0.9345417022705078,0.9345417022705078,0.5121951219512195,0.5121951219512195
Mitch Clarke,John Cholish,0,0.385667085647583,0.385667085647583,0.24096385542168675,0.24096385542168675
Patrick Cote,Alan Belcher,0,0.385667085647583,0.385667085647583,0.4830917874396136,0.4830917874396136
Leonard Garcia,Cody McKenzie,0,2.5474589885471355e-12,2.5474589885471355e-12,0.6721311475409836,0.6721311475409836
Leonard Garcia,Max Holloway,0,0.00011170155630679801,0.00011170155630679801,0.20833333333333334,0.20833333333333334
Leonard Garcia,Nam Phan,0,0.10461470484733582,0.10461470484733582,0.31746031746031744,0.31746031746031744
Nam Phan,Leonard Garcia,0,0.999244213104248,0.999244213104248,0.37735849056603776,0.37735849056603776
Thiago Moises,Kurt Holobaugh,1,0.385667085647583,0.614332914352417,0.5555555555555556,0.4444444444444444
Anthony Pettis,Gilbert Melendez,1,0.02435298077762127,0.9756470192223787,0.7590361445783133,0.24096385542168675
Edson Barboza,Gilbert Melendez,1,0.999602735042572,0.0003972649574279785,0.7183098591549296,0.2816901408450704
Jeremy Stephens,Gilbert Melendez,1,0.9989296793937683,0.0010703206062316895,0.5348837209302325,0.4651162790697675
Bart Palaszewski,Diego Nunes,0,2.718588518746401e-07,2.718588518746401e-07,0.36101083032490977,0.36101083032490977
Tyson Griffin,Bart Palaszewski,0,1.0,1.0,0.7468354430379747,0.7468354430379747
Justin Lawrence,Daniel Pineda,0,0.00018448123591952026,0.00018448123591952026,0.5,0.5
Justin Lawrence,Max Holloway,0,0.015141974203288555,0.015141974203288555,0.4,0.4
Jared Hamman,Michael Kuiper,0,0.9988827109336853,0.9988827109336853,0.4081632653061225,0.4081632653061225
Michael Kuiper,Tom Lawlor,0,1.807921989893657e-08,1.807921989893657e-08,0.4444444444444444,0.4444444444444444
Anderson Silva,Nick Diaz,1,0.47776514291763306,0.5222348570823669,0.7802197802197803,0.21978021978021967
BJ Penn,Nick Diaz,0,0.6304102540016174,0.6304102540016174,0.4878048780487805,0.4878048780487805
Nick Diaz,Carlos Condit,0,0.09912938624620438,0.09912938624620438,0.6551724137931035,0.6551724137931035
Antonio Carvalho,Darren Elkins,0,0.385667085647583,0.385667085647583,0.3225806451612903,0.3225806451612903
Dan Miller,Jordan Mein,0,0.805193305015564,0.805193305015564,0.2857142857142857,0.2857142857142857
Dan Miller,Nate Marquardt,0,0.30577391386032104,0.30577391386032104,0.2597402597402597,0.2597402597402597
Joe Doerksen,Dan Miller,0,0.298391729593277,0.298391729593277,0.3225806451612903,0.3225806451612903
Chris Leben,Brian Stann,0,0.385667085647583,0.385667085647583,0.5951417004048583,0.5951417004048583
CB Dollaway,Hector Lombard,1,0.999966025352478,3.3974647521972656e-05,0.5238095238095238,0.47619047619047616
Dan Henderson,Hector Lombard,1,0.9997809529304504,0.00021904706954956055,0.273972602739726,0.726027397260274
Hector Lombard,Tim Boetsch,0,0.0018711204174906015,0.0018711204174906015,0.7560975609756098,0.7560975609756098
Johny Hendricks,Hector Lombard,1,0.9999995231628418,4.76837158203125e-07,0.4761904761904761,0.523809523809524
Thales Leites,Hector Lombard,1,0.9990885257720947,0.0009114742279052734,0.6153846153846154,0.3846153846153846
Riki Fukuda,Brad Tavares,0,0.385667085647583,0.385667085647583,0.4761904761904761,0.4761904761904761
Duane Ludwig,Josh Neer,0,0.5133379697799683,0.5133379697799683,0.3921568627450981,0.3921568627450981
Josh Neer,Justin Edwards,0,0.3773920238018036,0.3773920238018036,0.7368421052631579,0.7368421052631579
Joey Beltran,Lavar Johnson,0,0.9999659061431885,0.9999659061431885,0.6296296296296297,0.6296296296296297
