,Unnamed: 0,R_fighter,B_fighter,R_odds,B_odds,date,location,country,Winner,title_bout,weight_class,gender,B_Implied_probability,R_Implied_probability
154,154,Valentina Shevchenko,Liz Carmouche,-1100.0,700.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,True,Women's Flyweight,FEMALE,0.125,0.9166666666666665
155,155,Vincente Luque,Mike Perry,-250.0,210.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Welterweight,MALE,0.3225806451612903,0.7142857142857143
156,156,Luiz Garagorri,Humberto Bandenay,-145.0,125.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Featherweight,MALE,0.4444444444444444,0.5918367346938775
157,157,Volkan Oezdemir,Ilir Latifi,-190.0,165.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Light Heavyweight,MALE,0.37735849056603776,0.6551724137931035
158,158,Rodolfo Vieira,Oskar Piechota,-225.0,185.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Middleweight,MALE,0.3508771929824561,0.6923076923076923
159,159,Enrique Barzola,Bobby Moffett,-165.0,145.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Featherweight,MALE,0.40816326530612246,0.6226415094339622
160,160,Gilbert Burns,Aleksei Kunchenko,120.0,-140.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Welterweight,MALE,0.5833333333333334,0.45454545454545453
161,161,Ciryl Gane,Raphael Pessoa Nunes,-470.0,375.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Heavyweight,MALE,0.21052631578947367,0.8245614035087719
162,162,Tecia Torres,Marina Rodriguez,-160.0,140.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Blue,False,Women's Strawweight,FEMALE,0.41666666666666674,0.6153846153846154
163,163,Rogerio Bontorin,Raulian Paiva,100.0,-120.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Flyweight,MALE,0.5454545454545454,0.5
164,164,Geraldo de Freitas,Chris Gutierrez,-175.0,155.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Blue,False,Bantamweight,MALE,0.3921568627450981,0.6363636363636364
165,165,Kazula Vargas,Alex Da Silva,240.0,-280.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Blue,False,Lightweight,MALE,0.7368421052631579,0.29411764705882354
166,166,Veronica Macedo,Polyana Viana,-130.0,110.0,8/10/2019,"Montevideo, Uruguay", Uruguay,Red,False,Women's Flyweight,FEMALE,0.4761904761904761,0.5652173913043478
167,167,Daniel Cormier,Stipe Miocic,-145.0,125.0,8/17/2019,"Anaheim, California, USA", USA,Blue,True,Heavyweight,MALE,0.4444444444444444,0.5918367346938775
168,168,Anthony Pettis,Nate Diaz,-120.0,100.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Welterweight,MALE,0.5,0.5454545454545454
169,169,Yoel Romero,Paulo Costa,-165.0,145.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Middleweight,MALE,0.40816326530612246,0.6226415094339622
170,170,Gabriel Benitez,Sodiq Yusuff,235.0,-275.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Featherweight,MALE,0.7333333333333333,0.29850746268656714
171,171,Derek Brunson,Ian Heinisch,140.0,-160.0,8/17/2019,"Anaheim, California, USA", USA,Red,False,Middleweight,MALE,0.6153846153846154,0.41666666666666674
172,172,Devonte Smith,Khama Worthy,-1000.0,650.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Lightweight,MALE,0.13333333333333333,0.9090909090909091
173,173,Raphael Assuncao,Cory Sandhagen,220.0,-260.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Bantamweight,MALE,0.7222222222222221,0.3125
174,174,Christos Giagos,Drakkar Klose,165.0,-190.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Lightweight,MALE,0.6551724137931035,0.37735849056603776
175,175,Manny Bermudez,Casey Kenney,-170.0,150.0,8/17/2019,"Anaheim, California, USA", USA,Blue,False,Catch Weight,MALE,0.4,0.6296296296296297
176,176,Hannah Cifers,Jodie Esquibel,-290.0,245.0,8/17/2019,"Anaheim, California, USA", USA,Red,False,Women's Strawweight,FEMALE,0.2898550724637681,0.7435897435897436
177,177,Kyung Ho Kang,Brandon Davis,-190.0,165.0,8/17/2019,"Anaheim, California, USA", USA,Red,False,Bantamweight,MALE,0.37735849056603776,0.6551724137931035
178,178,Sabina Mazo,Shana Dobson,-145.0,125.0,8/17/2019,"Anaheim, California, USA", USA,Red,False,Women's Flyweight,FEMALE,0.4444444444444444,0.5918367346938775
179,179,Jessica Andrade,Zhang Weili,-200.0,170.0,8/31/2019,"Shenzhen, Guangdong, China", China,Blue,True,Women's Strawweight,FEMALE,0.3703703703703704,0.6666666666666665
180,180,Li Jingliang,Elizeu Dos Santos,215.0,-255.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Welterweight,MALE,0.7183098591549296,0.31746031746031744
181,181,Kai Kara-France,Mark De La Rosa,-185.0,160.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Flyweight,MALE,0.3846153846153847,0.6491228070175439
182,182,Song Kenan,Derrick,-110.0,-110.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Welterweight,MALE,0.5238095238095238,0.5238095238095238
183,183,Wu Yanan,Mizuki Inoue,150.0,-170.0,8/31/2019,"Shenzhen, Guangdong, China", China,Blue,False,Women's Flyweight,FEMALE,0.6296296296296297,0.4
184,184,Junyong Park,Anthony Hernandez,125.0,-145.0,8/31/2019,"Shenzhen, Guangdong, China", China,Blue,False,Middleweight,MALE,0.5918367346938775,0.4444444444444444
185,185,Su Mudaerji,Andre Soukhamthath,140.0,-160.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Bantamweight,MALE,0.6153846153846154,0.41666666666666674
186,186,Da Un Jung,Khadis Ibragimov,245.0,-290.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Light Heavyweight,MALE,0.7435897435897436,0.2898550724637681
187,187,Damir Ismagulov,Thiago Moises,-220.0,180.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Lightweight,MALE,0.35714285714285715,0.6875
188,188,Heili Alateng,Danaa Batgerel,-120.0,100.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Bantamweight,MALE,0.5,0.5454545454545454
189,189,Karol Rosa,Lara Procopio,-115.0,-105.0,8/31/2019,"Shenzhen, Guangdong, China", China,Red,False,Women's Bantamweight,FEMALE,0.5121951219512195,0.5348837209302325
190,190,Khabib Nurmagomedov,Dustin Poirier,-400.0,325.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,True,Lightweight,MALE,0.2352941176470588,0.8
191,191,Edson Barboza,Paul Felder,-120.0,100.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Blue,False,Lightweight,MALE,0.5,0.5454545454545454
192,192,Islam Makhachev,Davi Ramos,-380.0,315.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Lightweight,MALE,0.24096385542168675,0.7916666666666665
193,193,Curtis Blaydes,Shamil Abdurakhimov,-550.0,425.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Heavyweight,MALE,0.19047619047619047,0.8461538461538461
194,194,Mairbek Taisumov,Diego Ferreira,-245.0,205.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Blue,False,Lightweight,MALE,0.32786885245901637,0.7101449275362319
195,195,Joanne Calderwood,Andrea Lee,210.0,-250.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Women's Flyweight,FEMALE,0.7142857142857143,0.3225806451612903
196,196,Zubaira Tukhugov,Lerone Murphy,-300.0,250.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Draw,False,Featherweight,MALE,0.2857142857142857,0.75
197,197,Liana Jojua,Sarah Moras,-155.0,135.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Blue,False,Women's Bantamweight,FEMALE,0.425531914893617,0.6078431372549019
198,198,Ottman Azaitar,Teemu Packalen,-190.0,165.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Lightweight,MALE,0.37735849056603776,0.6551724137931035
199,199,Belal Muhammad,Takashi Sato,-390.0,320.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Welterweight,MALE,0.23809523809523805,0.7959183673469387
200,200,Nordine Taleb,Muslim Salikhov,-130.0,110.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Blue,False,Welterweight,MALE,0.4761904761904761,0.5652173913043478
201,201,Omari Akhmedov,Zak Cummings,-125.0,105.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Middleweight,MALE,0.4878048780487805,0.5555555555555556
202,202,Don Madge,Fares Ziam,-190.0,165.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,False,Lightweight,MALE,0.37735849056603776,0.6551724137931035
203,203,Donald Cerrone,Justin Gaethje,160.0,-185.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Lightweight,MALE,0.6491228070175439,0.3846153846153847
204,204,Glover Teixeira,Nikita Krylov,-115.0,-105.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Red,False,Light Heavyweight,MALE,0.5121951219512195,0.5348837209302325
205,205,Michel Pereira,Tristan Connelly,-460.0,365.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Welterweight,MALE,0.2150537634408602,0.8214285714285714
206,206,Uriah Hall,Antonio Carlos Junior,230.0,-270.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Red,False,Middleweight,MALE,0.7297297297297297,0.30303030303030304
207,207,Misha Cirkunov,Jimmy Crute,-105.0,-115.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Red,False,Light Heavyweight,MALE,0.5348837209302325,0.5121951219512195
208,208,Marcin Tybura,Augusto Sakai,105.0,-125.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Heavyweight,MALE,0.5555555555555556,0.4878048780487805
209,209,Cole Smith,Miles Johns,115.0,-135.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Bantamweight,MALE,0.574468085106383,0.46511627906976744
210,210,Brad Katona,Hunter Azure,-130.0,110.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Bantamweight,MALE,0.4761904761904761,0.5652173913043478
211,211,Chas Skelly,Jordan Griffin,145.0,-160.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Red,False,Featherweight,MALE,0.6153846153846154,0.40816326530612246
212,212,Louis Smolka,Ryan MacDonald,-230.0,190.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Red,False,Bantamweight,MALE,0.3448275862068966,0.696969696969697
213,213,Kyle Prepolec,Austin Hubbard,120.0,-140.0,9/14/2019,"Vancouver, British Columbia, Canada", Canada,Blue,False,Lightweight,MALE,0.5833333333333334,0.45454545454545453
214,214,Brandon Moreno,Askar Askarov,135.0,-155.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Draw,False,Flyweight,MALE,0.6078431372549019,0.425531914893617
215,215,Carla Esparza,Alexa Grasso,125.0,-145.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Women's Strawweight,FEMALE,0.5918367346938775,0.4444444444444444
216,216,Irene Aldana,Vanessa Melo,-525.0,415.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Women's Bantamweight,FEMALE,0.1941747572815534,0.84
217,217,Martin Bravo,Steven Peterson,-145.0,125.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,False,Featherweight,MALE,0.4444444444444444,0.5918367346938775
218,218,Jose Quinonez,Carlos Huachin,-150.0,130.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Bantamweight,MALE,0.43478260869565216,0.6
219,219,Marco Polo Reyes,Kyle Nelson,-105.0,-115.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,False,Featherweight,MALE,0.5348837209302325,0.5121951219512195
220,220,Ariane Carnelossi,Angela Hill,-115.0,-105.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,False,Women's Strawweight,FEMALE,0.5121951219512195,0.5348837209302325
221,221,Sergio Pettis,Tyson Nam,-300.0,250.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Flyweight,MALE,0.2857142857142857,0.75
222,222,Vinicius Moreira,Paul Craig,100.0,-120.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,False,Light Heavyweight,MALE,0.5454545454545454,0.5
223,223,Sijara Eubanks,Bethe Correia,-290.0,245.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,False,Women's Bantamweight,FEMALE,0.2898550724637681,0.7435897435897436
224,224,Caludio Puelles,Marcos Mariano,-400.0,325.0,9/21/2019,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Lightweight,MALE,0.2352941176470588,0.8
225,225,Jack Hermansson,Jared Cannonier,-275.0,235.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Middleweight,MALE,0.29850746268656714,0.7333333333333333
226,226,Mark Madsen,Danilo Belluardo,-600.0,450.0,9/28/2019,"Copenhagen, Denmark", Denmark,Red,False,Lightweight,MALE,0.18181818181818182,0.8571428571428571
227,227,Gunnar Nelson,Gilbert Burns,-105.0,-115.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Welterweight,MALE,0.5348837209302325,0.5121951219512195
228,228,Ion Cutelaba,Khalil Rountree Jr.,-105.0,-115.0,9/28/2019,"Copenhagen, Denmark", Denmark,Red,False,Light Heavyweight,MALE,0.5348837209302325,0.5121951219512195
229,229,Michal Oleksiejczuk,Ovince Saint Preux,-290.0,245.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Light Heavyweight,MALE,0.2898550724637681,0.7435897435897436
230,230,Nicolas Dalby,Alex Oliveira,135.0,-155.0,9/28/2019,"Copenhagen, Denmark", Denmark,Red,False,Welterweight,MALE,0.6078431372549019,0.425531914893617
231,231,Alen Amedovski,John Phillips,-130.0,110.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Middleweight,MALE,0.4761904761904761,0.5652173913043478
232,232,Alessio Di Chirico,Makhmud Muradov,145.0,-165.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Middleweight,MALE,0.6226415094339622,0.40816326530612246
233,233,Siyar Bahadurzada,Ismail Naurdiev,190.0,-230.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Welterweight,MALE,0.696969696969697,0.3448275862068966
234,234,Brandon Davis,Giga Chikadze,-155.0,135.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Featherweight,MALE,0.425531914893617,0.6078431372549019
235,235,Macy Chiasson,Lina Lansberg,-430.0,345.0,9/28/2019,"Copenhagen, Denmark", Denmark,Blue,False,Women's Bantamweight,FEMALE,0.2247191011235955,0.8113207547169812
236,236,Marc Diakiese,Lando Vannata,-165.0,145.0,9/28/2019,"Copenhagen, Denmark", Denmark,Red,False,Lightweight,MALE,0.40816326530612246,0.6226415094339622
237,237,Jack Shore,Nohelin Hernandez,-235.0,195.0,9/28/2019,"Copenhagen, Denmark", Denmark,Red,False,Bantamweight,MALE,0.33898305084745756,0.701492537313433
238,238,Robert Whittaker,Israel Adesanya,110.0,-130.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,True,Middleweight,MALE,0.5652173913043478,0.4761904761904761
239,239,Al Iaquinta,Dan Hooker,115.0,-135.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,False,Lightweight,MALE,0.574468085106383,0.46511627906976744
240,240,Tai Tuivasa,Serghei Spivac,-330.0,270.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,False,Heavyweight,MALE,0.2702702702702703,0.7674418604651163
241,241,Luke Jumeau,Dhiego Lima,120.0,-140.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,False,Welterweight,MALE,0.5833333333333334,0.45454545454545453
242,242,Justin Tafa,Yorgan De Castro,-105.0,-115.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,False,Heavyweight,MALE,0.5348837209302325,0.5121951219512195
243,243,Jake Matthews,Rostem Akman,-470.0,375.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Red,False,Welterweight,MALE,0.21052631578947367,0.8245614035087719
244,244,Callan Potter,Maki Pitolo,325.0,-400.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Red,False,Welterweight,MALE,0.8,0.2352941176470588
245,245,Brad Riddell,Jamie Mullarkey,-165.0,145.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Red,False,Lightweight,MALE,0.40816326530612246,0.6226415094339622
246,246,Megan Anderson,Zarah Fairn,-420.0,335.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Red,False,Women's Featherweight,FEMALE,0.22988505747126436,0.8076923076923077
247,247,Nadia Kassem,Ji Yeon Kim,155.0,-175.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,False,Women's Flyweight,FEMALE,0.6363636363636364,0.3921568627450981
248,248,Khalid Taha,Bruno Silva,-220.0,180.0,10/5/2019,"Melbourne, Victoria, Australia", Australia,Red,False,Bantamweight,MALE,0.35714285714285715,0.6875
249,249,Curtis Blaydes,Junior Dos Santos,-280.0,240.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Heavyweight,MALE,0.29411764705882354,0.7368421052631579
250,250,Rafael Dos Anjos,Michael Chiesa,-225.0,185.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Blue,False,Welterweight,MALE,0.3508771929824561,0.6923076923076923
251,251,Jordan Espinosa,Alex Perez,210.0,-250.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Blue,False,Flyweight,MALE,0.7142857142857143,0.3225806451612903
252,252,Hannah Cifers,Angela Hill,180.0,-220.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Blue,False,Women's Strawweight,FEMALE,0.6875,0.35714285714285715
253,253,Jamahal Hill,Darko Stosic,-135.0,115.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Light Heavyweight,MALE,0.46511627906976744,0.574468085106383
254,254,Bevon Lewis,Dequan Townsend,-370.0,310.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Middleweight,MALE,0.24390243902439024,0.7872340425531915
255,255,Arnold Allen,Nik Lentz,-235.0,195.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Featherweight,MALE,0.33898305084745756,0.701492537313433
256,256,Justine Kish,Luci Pudilova,150.0,-170.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Women's Flyweight,FEMALE,0.6296296296296297,0.4
257,257,Montel Jackson,Felipe Colares,-700.0,500.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Bantamweight,MALE,0.16666666666666663,0.875
258,258,Sara McMann,Lina Lansberg,-125.0,105.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.4878048780487805,0.5555555555555556
259,259,Brett Johns,Tony Gravely,-130.0,110.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Bantamweight,MALE,0.4761904761904761,0.5652173913043478
260,260,Herbert Burns,Nate Landwehr,100.0,-120.0,1/25/2020,"Raleigh, North Carolina, USA", USA,Red,False,Featherweight,MALE,0.5454545454545454,0.5
261,261,Joanna Jedrzejczyk,Michelle Waterson,-300.0,250.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Women's Strawweight,FEMALE,0.2857142857142857,0.75
262,262,Cub Swanson,Kron Gracie,155.0,-175.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Featherweight,MALE,0.6363636363636364,0.3921568627450981
263,263,Niko Price,James Vick,-145.0,125.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Welterweight,MALE,0.4444444444444444,0.5918367346938775
264,264,Mackenzie Dern,Amanda Ribas,-185.0,160.0,10/12/2019,"Tampa, Florida, USA", USA,Blue,False,Women's Strawweight,FEMALE,0.3846153846153847,0.6491228070175439
265,265,Matt Frevola,Luis Pena,130.0,-150.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Lightweight,MALE,0.6,0.43478260869565216
266,266,Eryk Anders,Gerald Meerschaert,-140.0,120.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Middleweight,MALE,0.45454545454545453,0.5833333333333334
267,267,Ryan Spann,Devin Clark,-175.0,155.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Light Heavyweight,MALE,0.3921568627450981,0.6363636363636364
268,268,Mike Davis,Thomas Gifford,-290.0,245.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Lightweight,MALE,0.2898550724637681,0.7435897435897436
269,269,Max Griffin,Alex Morono,-145.0,125.0,10/12/2019,"Tampa, Florida, USA", USA,Blue,False,Welterweight,MALE,0.4444444444444444,0.5918367346938775
270,270,Deiveson Figueiredo,Tim Elliott,-175.0,155.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Flyweight,MALE,0.3921568627450981,0.6363636363636364
271,271,Marlon Vera,Andre Ewell,-140.0,120.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Bantamweight,MALE,0.45454545454545453,0.5833333333333334
272,272,Miguel Baeza,Hector Aldana,-250.0,210.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Welterweight,MALE,0.3225806451612903,0.7142857142857143
273,273,Marvin Vettori,Andrew Sanchez,-370.0,310.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Middleweight,MALE,0.24390243902439024,0.7872340425531915
274,274,JJ Aldrich,Lauren Mueller,-150.0,130.0,10/12/2019,"Tampa, Florida, USA", USA,Red,False,Women's Flyweight,FEMALE,0.43478260869565216,0.6
275,275,Yair Rodriguez,Jeremy Stephens,-140.0,120.0,10/18/2019,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,0.45454545454545453,0.5833333333333334
276,276,Dominick Reyes,Chris Weidman,-200.0,170.0,10/18/2019,"Boston, Massachusetts, USA", USA,Red,False,Light Heavyweight,MALE,0.3703703703703704,0.6666666666666665
277,277,Joe Lauzon,Jonathan Pearce,170.0,-200.0,10/18/2019,"Boston, Massachusetts, USA", USA,Red,False,Lightweight,MALE,0.6666666666666665,0.3703703703703704
278,278,Maycee Barber,Gillian Robertson,-170.0,150.0,10/18/2019,"Boston, Massachusetts, USA", USA,Red,False,Women's Flyweight,FEMALE,0.4,0.6296296296296297
279,279,Deron Winn,Darren Stewart,-115.0,-105.0,10/18/2019,"Boston, Massachusetts, USA", USA,Blue,False,Middleweight,MALE,0.5121951219512195,0.5348837209302325
